Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
-35.5,26.5,-228.5625,-0.2158203,-0.1088867,1.103516,0.296875,-0.0234375,-0.5566406
-35.125,31.875,-236.3125,-0.1977539,-0.01464844,1.058594,0.3051758,-0.01416016,-0.5649414
-34.4375,31,-241.625,-0.1499023,0.001953125,1.119629,0.3051758,-0.01416016,-0.5649414
-33.5,25.9375,-242.5,-0.1547852,-0.04589844,1.013672,0.3051758,-0.01416016,-0.5649414
-35,24.25,-243.5,-0.1489258,-0.02294922,0.9516602,0.300293,-0.01074219,-0.5664063
-37.3125,19.5625,-242.9375,-0.140625,-0.03759766,0.9516602,0.300293,-0.01074219,-0.5664063
-40.25,16.875,-241.5625,-0.1577148,-0.05371094,0.9555664,0.300293,-0.01074219,-0.5664063
-42.875,9.75,-238.3125,-0.1489258,-0.09570313,0.9799805,0.3110352,-0.01757813,-0.5703125
-42.875,8.1875,-235.9375,-0.1269531,-0.1098633,0.987793,0.3110352,-0.01757813,-0.5703125
-41.6875,7.375,-232.0625,-0.1206055,-0.1235352,1.043945,0.3110352,-0.01757813,-0.5703125
-43.1875,4.8125,-228.5,-0.08886719,-0.125,1.025879,0.3110352,-0.01757813,-0.5703125
-45.375,2.1875,-223.25,-0.05273438,-0.1508789,1.019531,0.3085938,-0.01318359,-0.5581055
-47.25,-2.1875,-214.875,-0.04394531,-0.2109375,1.020996,0.3085938,-0.01318359,-0.5581055
-48.5,-4.3125,-206.5,-0.03369141,-0.1958008,0.9829102,0.3085938,-0.01318359,-0.5581055
-50.125,-6.9375,-197.5,-0.02783203,-0.190918,1.005859,0.3095703,-0.007324219,-0.5634766
-52.0625,-9.25,-191.5,-0.02392578,-0.1699219,1.003906,0.3095703,-0.007324219,-0.5634766
-51.375,-10.625,-187.25,-0.01367188,-0.1508789,0.9897461,0.3095703,-0.007324219,-0.5634766
-48.25,-14.0625,-187.0625,0.0078125,-0.06054688,0.9067383,0.3085938,-0.00390625,-0.5703125
-41.8125,-19.6875,-188.625,0.03271484,-0.0009765625,0.8735352,0.3085938,-0.00390625,-0.5703125
-33.4375,-24.375,-190.75,0.03857422,-0.015625,0.8896484,0.3085938,-0.00390625,-0.5703125
-23.5,-27.875,-191.625,0.03955078,-0.07275391,0.9179688,0.3085938,-0.00390625,-0.5703125
-12.6875,-29.875,-189.6875,0.04589844,-0.1445313,1.00293,0.3085938,-0.00390625,-0.5703125
-2.0625,-28.8125,-187.1875,0.03271484,-0.1679688,1.011719,0.3085938,-0.00390625,-0.5703125
7.75,-26.6875,-185.25,0.01953125,-0.190918,1.066895,0.3085938,-0.00390625,-0.5703125
16.5,-21.0625,-186.375,0.02099609,-0.1757813,1.100586,0.2993164,0.0004882813,-0.5581055
22.5,-15.9375,-188.25,0.006835938,-0.1708984,1.09082,0.2993164,0.0004882813,-0.5581055
27.0625,-10.125,-192.25,-0.002929688,-0.1655273,1.072754,0.2993164,0.0004882813,-0.5581055
28.6875,-6.125,-196.8125,-0.02099609,-0.1787109,1.025879,0.2993164,-0.001464844,-0.5664063
27.75,-3.25,-200.625,-0.04052734,-0.1928711,1.006836,0.2993164,-0.001464844,-0.5664063
24.4375,0,-204.8125,-0.05371094,-0.1948242,1.00293,0.2993164,-0.001464844,-0.5664063
19.5625,2,-209.625,-0.06054688,-0.171875,1.003906,0.2993164,-0.001464844,-0.5664063
15.125,5.4375,-213.75,-0.06689453,-0.1567383,1.001953,0.2993164,-0.001464844,-0.5664063
10.25,8.75,-217.3125,-0.07763672,-0.1577148,0.9946289,0.2993164,-0.001464844,-0.5664063
4.3125,12.9375,-219.25,-0.06591797,-0.140625,1.026855,0.2993164,-0.001464844,-0.5664063
-0.4375,15.5625,-218.125,-0.06884766,-0.1645508,1.026855,0.2983398,-0.009765625,-0.5703125
-5.6875,16.1875,-213.6875,-0.07666016,-0.1938477,1.042969,0.2983398,-0.009765625,-0.5703125
-10.4375,18.8125,-206.1875,-0.08056641,-0.1918945,1.035645,0.2983398,-0.009765625,-0.5703125
-14.75,19.625,-197.4375,-0.08496094,-0.1728516,1.030762,0.3076172,-0.01318359,-0.574707
-19,18.8125,-189.75,-0.07666016,-0.1855469,0.9628906,0.3076172,-0.01318359,-0.574707
-23.25,15.3125,-180.5,-0.07275391,-0.2197266,0.9526367,0.3076172,-0.01318359,-0.574707
-27.0625,14.5,-173.125,-0.08154297,-0.2128906,0.9628906,0.3110352,0.004882813,-0.574707
-29.5625,7.375,-166.8125,-0.08251953,-0.1928711,0.9135742,0.3110352,0.004882813,-0.574707
-30.875,2.4375,-163.3125,-0.07666016,-0.171875,0.9536133,0.3110352,0.004882813,-0.574707
-30.8125,-2.4375,-160.9375,-0.07861328,-0.1459961,0.9438477,0.3110352,0.004882813,-0.574707
-29.25,-7.9375,-157.5625,-0.06298828,-0.1767578,0.9765625,0.3120117,-0.00390625,-0.5776367
-28.9375,-12.125,-155,-0.06298828,-0.190918,0.9609375,0.3120117,-0.00390625,-0.5776367
-26,-17.3125,-152.1875,-0.046875,-0.1567383,0.9438477,0.3120117,-0.00390625,-0.5776367
-19.375,-24,-152.625,-0.03662109,0.001953125,0.8579102,0.3134766,-0.0004882813,-0.5717773
-5.875,-35.375,-155.5,-0.008789063,0.05957031,0.8027344,0.3134766,-0.0004882813,-0.5717773
9.9375,-40.5,-158,0.140625,0.08789063,0.7109375,0.3134766,-0.0004882813,-0.5717773
18.75,-62.25,-165.0625,-0.05078125,-0.05761719,1.092773,0.3085938,-0.00390625,-0.574707
34.875,-54,-162.4375,0.08398438,-0.04980469,1.003906,0.3085938,-0.00390625,-0.574707
45.75,-52.0625,-158.6875,0.1088867,-0.07080078,0.9726563,0.3085938,-0.00390625,-0.574707
53.25,-53.6875,-157.4375,0.1079102,-0.112793,1.020996,0.3085938,-0.00390625,-0.574707
57.3125,-52.375,-155.125,0.07861328,-0.1386719,1.029785,0.3027344,-0.00390625,-0.5703125
59.6875,-47.8125,-152.75,0.06396484,-0.1748047,1.060547,0.3027344,-0.00390625,-0.5703125
60.875,-44.5625,-148.8125,0.05957031,-0.2109375,1.088867,0.3027344,-0.00390625,-0.5703125
60.0625,-39.625,-142.8125,0.04052734,-0.2177734,1.099609,0.2958984,-0.004882813,-0.5664063
56.75,-34.875,-137.125,0.06396484,-0.2236328,1.094727,0.2958984,-0.004882813,-0.5664063
51.0625,-31.4375,-132.0625,0.05664063,-0.2275391,1.088867,0.2958984,-0.004882813,-0.5664063
44.125,-28.3125,-127.3125,0.06298828,-0.2197266,1.09668,0.2958984,-0.009765625,-0.5703125
38.5,-23.0625,-125.3125,0.08056641,-0.1679688,1.061523,0.2958984,-0.009765625,-0.5703125
33.5625,-19.4375,-123.375,0.06982422,-0.1445313,1.042969,0.2958984,-0.009765625,-0.5703125
30.1875,-16,-122.4375,0.0546875,-0.1166992,1.039551,0.2958984,-0.009765625,-0.5703125
27.25,-11.9375,-121.0625,0.05566406,-0.1206055,1.019531,0.2958984,-0.009765625,-0.5703125
25.6875,-9.5,-118.75,0.05859375,-0.1357422,1.020996,0.2958984,-0.009765625,-0.5703125
25.3125,-5.875,-114.875,0.03955078,-0.1806641,1.045898,0.2958984,-0.009765625,-0.5703125
24.8125,-3.5,-108.25,0.02099609,-0.190918,1.051758,0.2910156,-0.02001953,-0.5678711
25.3125,-3.5625,-100.875,0.01855469,-0.190918,1.056641,0.2910156,-0.02001953,-0.5678711
25.5625,-1.0625,-98.125,0.01464844,-0.1845703,1.092773,0.2910156,-0.02001953,-0.5678711
25.125,0.375,-98,0.03076172,-0.1318359,1.074707,0.2866211,-0.03027344,-0.5717773
22.5,1.625,-96.0625,0.03955078,-0.1166992,1.054688,0.2866211,-0.03027344,-0.5717773
18.625,1.375,-102.5625,0.06689453,-0.07958984,0.987793,0.2866211,-0.03027344,-0.5717773
12.75,-2.0625,-104.5625,0.05371094,-0.07275391,1.009766,0.2807617,-0.01904297,-0.5703125
7.0625,-2.5,-112.5,0.04296875,-0.06787109,1.000977,0.2807617,-0.01904297,-0.5703125
3.5625,-3.625,-117.0625,0.04980469,-0.05175781,0.9716797,0.2807617,-0.01904297,-0.5703125
0.6875,-8,-120.5,0.08496094,-0.03759766,0.9477539,0.2807617,-0.01904297,-0.5703125
-0.625,-12.125,-124.6875,0.06396484,-0.01464844,0.9736328,0.2866211,-0.02587891,-0.5717773
2,-10.375,-127.5625,0.03466797,0.06396484,0.9316406,0.2866211,-0.02587891,-0.5717773
8.25,-18,-131.25,0.1118164,0.02294922,0.9287109,0.2866211,-0.02587891,-0.5717773
14.125,-21.5625,-128.75,0.1035156,-0.04052734,0.9189453,0.2885742,-0.03173828,-0.5732422
19.0625,-21.4375,-122.5,0.1386719,-0.1118164,0.9775391,0.2885742,-0.03173828,-0.5732422
24.6875,-20.6875,-113.9375,0.1235352,-0.1347656,1.013672,0.2885742,-0.03173828,-0.5732422
27.1875,-20.625,-106.75,0.1616211,-0.1289063,1.039551,0.2924805,-0.03613281,-0.574707
27.25,-16.75,-97.0625,0.152832,-0.1235352,1.072754,0.2924805,-0.03613281,-0.574707
25.375,-13.75,-89.125,0.1625977,-0.125,1.072754,0.2924805,-0.03613281,-0.574707
23.625,-9,-81,0.1679688,-0.1176758,1.071777,0.2924805,-0.03613281,-0.574707
17.5625,-6.5,-72.6875,0.1835938,-0.1079102,1.039551,0.2885742,-0.03173828,-0.5620117
12.8125,-3.375,-65.125,0.1748047,-0.09179688,1.044922,0.2885742,-0.03173828,-0.5620117
9.3125,1,-57.875,0.1557617,-0.07861328,1.040527,0.2885742,-0.03173828,-0.5620117
5.5625,5.375,-51.75,0.1308594,-0.07861328,1.040527,0.2900391,-0.03173828,-0.5620117
2.5625,10.4375,-46,0.1235352,-0.07958984,1.042969,0.2900391,-0.03173828,-0.5620117
2.125,14.1875,-40.1875,0.08496094,-0.1069336,1.035645,0.2900391,-0.03173828,-0.5620117
1.4375,16.1875,-35.1875,0.06298828,-0.1147461,1.031738,0.2910156,-0.03271484,-0.5703125
2.5625,17.3125,-32.6875,0.05566406,-0.1166992,1.039551,0.2910156,-0.03271484,-0.5703125
2.75,17.9375,-30.125,0.02490234,-0.1147461,1.041992,0.2910156,-0.03271484,-0.5703125
3.5625,18.5,-30.3125,0.01464844,-0.1176758,1.034668,0.2910156,-0.03271484,-0.5703125
3.875,18.0625,-32.6875,0.001953125,-0.08398438,1.036621,0.2910156,-0.03271484,-0.5703125
3.5625,18.8125,-38.625,0.01074219,-0.02197266,1.054688,0.2910156,-0.03271484,-0.5703125
2.375,19.8125,-45.75,0.01464844,-0.02685547,1.042969,0.2910156,-0.03271484,-0.5703125
0,21.1875,-52.375,0.01269531,-0.03173828,1.026855,0.296875,-0.03759766,-0.574707
-1.4375,20.875,-57.25,0.00390625,-0.04394531,1.019531,0.296875,-0.03759766,-0.574707
-3.125,21.625,-59.8125,0.002929688,-0.04052734,1.09668,0.296875,-0.03759766,-0.574707
-2.3125,29.625,-59.875,0.04980469,-0.01660156,0.9155273,0.2910156,-0.03857422,-0.5693359
-4.5625,14.4375,-63.3125,0.03271484,-0.07373047,0.987793,0.2910156,-0.03857422,-0.5693359
-6.5,11.6875,-65.25,0.04785156,-0.07861328,1.031738,0.2910156,-0.03857422,-0.5693359
-6.75,13.6875,-63.9375,0.03662109,-0.06591797,1.032715,0.3037109,-0.03271484,-0.5732422
-3.25,12.625,-61.5625,0.05566406,-0.05957031,0.9819336,0.3037109,-0.03271484,-0.5732422
2.9375,9.3125,-58.375,0.0546875,-0.07177734,0.9628906,0.3037109,-0.03271484,-0.5732422
8.875,5.1875,-52.9375,0.03564453,-0.08056641,0.9785156,0.3037109,-0.03271484,-0.5732422
12.125,0,-48.6875,0.03662109,-0.07763672,0.9819336,0.2993164,-0.03955078,-0.5732422
13.625,-2.3125,-44.125,0.0078125,-0.06884766,1.020996,0.2993164,-0.03955078,-0.5732422
14.4375,-5.9375,-43.4375,0.1289063,-0.02880859,0.921875,0.2993164,-0.03955078,-0.5732422
10.5,-10.375,-47.0625,0.1259766,-0.07177734,1.071777,0.2958984,-0.04199219,-0.5791016
7.8125,-6.0625,-46.5,0.1518555,-0.07177734,1.099609,0.2958984,-0.04199219,-0.5791016
8,0.4375,-46.9375,0.1708984,-0.02685547,1.091797,0.2958984,-0.04199219,-0.5791016
9.9375,6.4375,-47,0.159668,0.0009765625,1.049805,0.2924805,-0.03613281,-0.5664063
12.875,10.6875,-47.4375,0.159668,0.002929688,1.031738,0.2924805,-0.03613281,-0.5664063
15.3125,14.625,-47.125,0.1357422,0.01269531,1.039551,0.2924805,-0.03613281,-0.5664063
16.4375,17.0625,-46.1875,0.1269531,0,1.036621,0.2924805,-0.03613281,-0.5664063
16.3125,20.3125,-44.375,0.09667969,-0.006835938,1.039551,0.296875,-0.03857422,-0.5664063
16.125,23,-40.6875,0.07958984,-0.03466797,1.012695,0.296875,-0.03857422,-0.5664063
15.5,23.6875,-35.9375,0.08154297,-0.046875,0.9746094,0.296875,-0.03857422,-0.5664063
15.875,22.5625,-30.5625,0.07763672,-0.04492188,0.96875,0.2958984,-0.04541016,-0.5717773
15.8125,23.125,-25.5625,0.06689453,-0.02880859,0.987793,0.2958984,-0.04541016,-0.5717773
15.3125,24.3125,-21.875,0.05664063,-0.02783203,0.9887695,0.2958984,-0.04541016,-0.5717773
12.6875,23.125,-19.125,0.0546875,-0.01855469,0.9829102,0.3085938,-0.03955078,-0.5664063
11.0625,21.6875,-18.6875,0.0546875,-0.01464844,0.9887695,0.3085938,-0.03955078,-0.5664063
10.9375,19.75,-18.0625,0.04882813,0.02294922,0.9667969,0.3085938,-0.03955078,-0.5664063
11,16.125,-19.125,0.046875,0.04052734,0.9599609,0.3085938,-0.03955078,-0.5664063
12.9375,13.1875,-21.8125,0.05371094,0.04589844,0.9907227,0.3085938,-0.03955078,-0.5664063
13.4375,12.8125,-26.1875,0.05761719,0.03173828,1.024902,0.3085938,-0.03955078,-0.5664063
14.25,15,-29.625,0.06298828,0.015625,1.025879,0.3085938,-0.03955078,-0.5664063
14.1875,17.4375,-33.0625,0.05371094,-0.0009765625,1.031738,0.3076172,-0.05029297,-0.5693359
15.0625,19.6875,-35.0625,0.04785156,0.001953125,1.028809,0.3076172,-0.05029297,-0.5693359
15.6875,21.5,-36.5625,0.02783203,-0.01660156,1.016602,0.3076172,-0.05029297,-0.5693359
15.5,22.875,-36.5,0.01074219,-0.01855469,1.004883,0.3134766,-0.05273438,-0.5717773
15.625,24.3125,-35.875,0.0078125,-0.01171875,1.011719,0.3134766,-0.05273438,-0.5717773
16.125,24.9375,-34.4375,-0.001953125,-0.002929688,0.9946289,0.3134766,-0.05273438,-0.5717773
13.875,24.875,-33.25,-0.015625,0,1.019531,0.3134766,-0.05273438,-0.5717773
11.0625,22.75,-31.1875,-0.01953125,-0.005859375,0.9926758,0.3134766,-0.05273438,-0.5717773
8.125,20.0625,-28.1875,-0.03271484,-0.01757813,0.9887695,0.3134766,-0.05273438,-0.5717773
4.75,17.25,-23.75,-0.03466797,-0.04882813,0.9785156,0.3134766,-0.05273438,-0.5717773
3.125,13.3125,-19.0625,-0.03759766,-0.05175781,0.9765625,0.3212891,-0.05029297,-0.5703125
2.375,11.8125,-15.6875,-0.02197266,-0.03369141,1.005859,0.3212891,-0.05029297,-0.5703125
1.375,11.625,-13.375,-0.02880859,-0.0078125,1.012695,0.3212891,-0.05029297,-0.5703125
1.875,12.75,-11.9375,-0.01171875,0.002929688,1.007813,0.3168945,-0.05712891,-0.5717773
2.5625,14.1875,-12.1875,-0.02099609,0.02294922,1.010742,0.3168945,-0.05712891,-0.5717773
2.625,15.75,-12.4375,-0.01660156,0.03466797,1,0.3168945,-0.05712891,-0.5717773
1.8125,16,-11.75,-0.02587891,0.02392578,0.9956055,0.3227539,-0.05371094,-0.5649414
1.9375,15,-9.5625,-0.03076172,0.01269531,0.9916992,0.3227539,-0.05371094,-0.5649414
0.8125,15.3125,-7.3125,-0.03955078,-0.01367188,0.9946289,0.3227539,-0.05371094,-0.5649414
-0.875,13.625,-3.1875,-0.03955078,-0.02197266,0.9848633,0.3227539,-0.05371094,-0.5649414
-1.25,11.375,0.5625,-0.04394531,-0.01367188,0.9936523,0.3227539,-0.05371094,-0.5605469
-1.5625,9.75,1.625,-0.04882813,0.006835938,0.9956055,0.3227539,-0.05371094,-0.5605469
-1.3125,7.8125,2,-0.04296875,0.01367188,0.996582,0.3227539,-0.05371094,-0.5605469
-0.6875,5.375,0.625,-0.02978516,0.0078125,0.9985352,0.3261719,-0.04443359,-0.5703125
-0.125,3.9375,-0.4375,-0.01855469,0.008789063,1.001953,0.3261719,-0.04443359,-0.5703125
-0.625,2,-3,0,-0.0009765625,1.00293,0.3261719,-0.04443359,-0.5703125
0.5625,0.9375,-3.3125,0.001953125,-0.01269531,1.012695,0.3212891,-0.05371094,-0.5732422
0.75,0.625,-3.9375,0.0009765625,-0.02294922,1.010742,0.3212891,-0.05371094,-0.5732422
1.1875,0.375,-3.9375,0.001953125,-0.01074219,1.028809,0.3212891,-0.05371094,-0.5732422
0.6875,-0.125,-4.125,0.00390625,-0.006835938,1.022949,0.3212891,-0.05371094,-0.5732422
0,-0.5,-4.1875,0.00390625,-0.01171875,1.023926,0.3212891,-0.05371094,-0.5732422
-1,-1.9375,-3,0.01757813,-0.02783203,1.010742,0.3212891,-0.05371094,-0.5732422
-1.3125,-2.8125,-2.0625,0.015625,-0.03466797,1.012695,0.3212891,-0.05371094,-0.5732422
-2,-3,0,0.01660156,-0.03369141,1.027832,0.3227539,-0.04882813,-0.5703125
-1.875,-1.8125,1.4375,0.02490234,-0.03369141,1.041992,0.3227539,-0.04882813,-0.5703125
-2.3125,-1.0625,1.75,0.03076172,-0.02392578,1.036621,0.3227539,-0.04882813,-0.5703125
-2.75,0.3125,3.1875,0.02587891,-0.01855469,1.034668,0.3261719,-0.04443359,-0.574707
-2.8125,0.8125,5.125,0.02685547,-0.03564453,1.041992,0.3261719,-0.04443359,-0.574707
-1.3125,1.1875,6.8125,0.01953125,-0.05078125,1.046875,0.3261719,-0.04443359,-0.574707
-1.1875,2.6875,8.5,0.01660156,-0.03955078,1.040527,0.3261719,-0.04443359,-0.574707
-1.125,3.3125,9.125,0.004882813,-0.02978516,1.043945,0.3261719,-0.04443359,-0.574707
-0.625,3.625,9.125,0.001953125,-0.004882813,1.035645,0.3261719,-0.04443359,-0.574707
0.625,4.4375,9.0625,-0.0078125,-0.004882813,1.019531,0.3261719,-0.04443359,-0.574707
0.9375,4.4375,10.1875,-0.01660156,-0.004882813,1.031738,0.3261719,-0.05810547,-0.5717773
1.0625,5.125,12.0625,-0.01953125,-0.01464844,1.020996,0.3261719,-0.05810547,-0.5717773
1.9375,5.5,14.625,-0.03759766,-0.01757813,1.030762,0.3261719,-0.05810547,-0.5717773
1.5625,5.875,18.0625,-0.03857422,-0.01953125,1.014648,0.3237305,-0.05371094,-0.5776367
0.8125,6.625,21.625,-0.04785156,-0.01660156,1.027832,0.3237305,-0.05371094,-0.5776367
0.125,5.9375,25.1875,-0.04882813,-0.01464844,1.024902,0.3237305,-0.05371094,-0.5776367
-0.5625,6.875,28.6875,-0.046875,-0.01757813,1.006836,0.3227539,-0.05273438,-0.5678711
-2.0625,6.1875,30.625,-0.0546875,-0.008789063,1.008789,0.3227539,-0.05273438,-0.5678711
-3.9375,5.5625,32.625,-0.05371094,-0.02392578,0.9985352,0.3227539,-0.05273438,-0.5678711
-5.625,4.125,34.4375,-0.05664063,-0.02978516,0.996582,0.3227539,-0.05273438,-0.5678711
-7.1875,3.125,37.625,-0.05761719,-0.03271484,0.9897461,0.3188477,-0.05273438,-0.5678711
-8.75,1.125,39.75,-0.0546875,-0.03466797,0.987793,0.3188477,-0.05273438,-0.5678711
-8.75,-0.75,42.375,-0.06152344,-0.02392578,0.980957,0.3188477,-0.05273438,-0.5678711
-8.875,-2.8125,43.6875,-0.07080078,-0.02294922,0.9887695,0.3212891,-0.05029297,-0.5678711
-9.125,-5.375,45.1875,-0.06591797,0.00390625,0.9726563,0.3212891,-0.05029297,-0.5678711
-8.4375,-8.6875,44.875,-0.07666016,0.02783203,0.9726563,0.3212891,-0.05029297,-0.5678711
-7.25,-12,44.9375,-0.07763672,0.015625,0.9697266,0.3261719,-0.05371094,-0.5649414
-7.5,-14.75,45.625,-0.08251953,0.005859375,0.9765625,0.3261719,-0.05371094,-0.5649414
-7.5,-17,47.5,-0.07666016,-0.009765625,0.9916992,0.3261719,-0.05371094,-0.5649414
-6.125,-19.3125,49.1875,-0.08056641,-0.0009765625,0.9765625,0.3261719,-0.05371094,-0.5649414
-5.3125,-22.0625,50.5625,-0.06494141,0.03857422,0.9726563,0.3227539,-0.04882813,-0.574707
-4.375,-24.625,50.3125,-0.05664063,0.08789063,0.9628906,0.3227539,-0.04882813,-0.574707
-2.6875,-27.875,47.75,-0.07373047,0.08691406,0.9775391,0.3227539,-0.04882813,-0.574707
-0.5625,-29.4375,45.4375,-0.06298828,0.1005859,0.9667969,0.3261719,-0.04443359,-0.5664063
2.1875,-31.1875,43.3125,-0.04589844,0.08251953,0.9819336,0.3261719,-0.04443359,-0.5664063
4.875,-31.6875,42.3125,-0.01855469,0.06689453,0.9765625,0.3261719,-0.04443359,-0.5664063
6.9375,-30.5625,44.125,0.002929688,0.02587891,0.9887695,0.3144531,-0.04199219,-0.574707
8.375,-28.375,47.375,0.02099609,0.008789063,1.004883,0.3144531,-0.04199219,-0.574707
8.875,-26,52.375,0.03759766,-0.009765625,1.020996,0.3144531,-0.04199219,-0.574707
7.8125,-22.5625,57.6875,0.06298828,-0.03759766,1.024902,0.3144531,-0.04199219,-0.574707
6.6875,-18.8125,62.875,0.07861328,-0.04785156,1.023926,0.3144531,-0.04199219,-0.574707
4.8125,-16.625,66.1875,0.09472656,-0.05371094,1.035645,0.3144531,-0.04199219,-0.574707
3.4375,-14.4375,68.0625,0.09960938,-0.09667969,1.046875,0.3144531,-0.04199219,-0.574707
1.9375,-12.5,69.6875,0.1069336,-0.1079102,1.040527,0.3027344,-0.0546875,-0.574707
0.9375,-11,70.0625,0.09472656,-0.1079102,1.067871,0.3027344,-0.0546875,-0.574707
-0.0625,-9.0625,68.6875,0.07958984,-0.1196289,1.083984,0.3027344,-0.0546875,-0.574707
1.0625,-8.4375,67.5,0.06787109,-0.09960938,1.09082,0.3076172,-0.04785156,-0.5693359
1.875,-8,68.375,0.02978516,-0.1137695,1.069824,0.3076172,-0.04785156,-0.5693359
5.25,-6.375,71.75,-0.02294922,-0.1137695,1.053711,0.3076172,-0.04785156,-0.5693359
9.1875,-6.25,77.5625,-0.04199219,-0.1049805,1.057617,0.296875,-0.05712891,-0.5678711
14.0625,-6.3125,86.5625,-0.09179688,-0.09277344,1.039551,0.296875,-0.05712891,-0.5678711
17.875,-6.3125,98.0625,-0.1015625,-0.09570313,1.004883,0.296875,-0.05712891,-0.5678711
20,-6.5625,111,-0.1108398,-0.08984375,0.9946289,0.296875,-0.05712891,-0.5678711
18.6875,-6.8125,126.125,-0.1206055,-0.07373047,0.9946289,0.2993164,-0.05810547,-0.5717773
16.1875,-8.4375,143.0625,-0.1269531,-0.07373047,0.9755859,0.2993164,-0.05810547,-0.5717773
13.375,-10.6875,160.375,-0.1347656,-0.0859375,0.9707031,0.2993164,-0.05810547,-0.5717773
10.5625,-14.875,180,-0.1079102,-0.1328125,0.9267578,0.3051758,-0.05712891,-0.5761719
8.125,-20.4375,197.75,-0.07861328,-0.1479492,0.9038086,0.3051758,-0.05712891,-0.5761719
4.5,-27.25,212.1875,-0.01660156,-0.152832,0.8979492,0.3051758,-0.05712891,-0.5761719
1,-33.375,221.9375,0.04980469,-0.1176758,0.9238281,0.2866211,-0.04882813,-0.5664063
-3.5,-37.1875,225.8125,0.08691406,-0.07958984,0.9677734,0.2866211,-0.04882813,-0.5664063
-8.1875,-40,226.375,0.1625977,-0.05957031,0.9785156,0.2866211,-0.04882813,-0.5664063
-12.9375,-38.875,222,0.2148438,-0.01660156,1.005859,0.2866211,-0.04882813,-0.5664063
-16.875,-36.8125,215.8125,0.2416992,0.002929688,1.052734,0.2851563,-0.05273438,-0.5678711
-21.9375,-31.8125,207.8125,0.2797852,0.01464844,1.025879,0.2851563,-0.05273438,-0.5678711
-24.125,-25.4375,201.0625,0.3168945,0.002929688,1.051758,0.2851563,-0.05273438,-0.5678711
-26.4375,-17.5,195.375,0.3256836,-0.0078125,1.008789,0.2866211,-0.04199219,-0.5703125
-27.8125,-11.75,191,0.3378906,0.0009765625,1.028809,0.2866211,-0.04199219,-0.5703125
-30.1875,-4.875,186.5625,0.3237305,-0.009765625,1.035645,0.2866211,-0.04199219,-0.5703125
-33,2.625,184.3125,0.3105469,-0.03662109,1.035645,0.2817383,-0.04199219,-0.5605469
-34.0625,8.5,185.125,0.2988281,-0.09863281,1.075684,0.2817383,-0.04199219,-0.5605469
-35.3125,13.9375,187.8125,0.2719727,-0.1357422,1.091797,0.2817383,-0.04199219,-0.5605469
-36.75,20,190.5625,0.2519531,-0.159668,1.100586,0.2817383,-0.04199219,-0.5605469
-37.9375,24.6875,196.375,0.1879883,-0.2509766,1.12793,0.2817383,-0.04199219,-0.5605469
-38.125,28.625,203.75,0.09667969,-0.2788086,1.148926,0.2817383,-0.04199219,-0.5605469
-36.9375,27.9375,209.3125,0.03466797,-0.2597656,1.133789,0.2817383,-0.04199219,-0.5605469
-33.875,25.0625,213.1875,-0.03173828,-0.2138672,1.080566,0.2792969,-0.02929688,-0.5664063
-27.9375,21.125,213.5625,-0.04589844,-0.1567383,1.037598,0.2792969,-0.02929688,-0.5664063
-22.875,16.125,212.125,-0.0546875,-0.1416016,1.003906,0.2792969,-0.02929688,-0.5664063
-18.0625,12.0625,208.1875,-0.05175781,-0.09570313,1.006836,0.2885742,-0.02929688,-0.5605469
-13.75,8.25,205.5,-0.04980469,-0.09277344,0.9726563,0.2885742,-0.02929688,-0.5605469
-8.3125,4.625,205.5,-0.015625,-0.09863281,0.9428711,0.2885742,-0.02929688,-0.5605469
-2.4375,1.5,206.125,0.0009765625,-0.08154297,0.9179688,0.2885742,-0.02929688,-0.5605469
1.875,-0.8125,208.25,0.02490234,-0.05371094,0.9145508,0.2885742,-0.02929688,-0.5605469
7.375,-1.375,211.9375,0.04052734,-0.05078125,0.9248047,0.2885742,-0.02929688,-0.5605469
10.8125,-0.75,216.5625,0.09082031,-0.05664063,0.9125977,0.2885742,-0.02929688,-0.5605469
12.9375,1.5625,223.875,0.1259766,-0.07470703,0.9506836,0.2773438,-0.02587891,-0.5605469
14.625,4.5,231.125,0.1826172,-0.09472656,0.9819336,0.2773438,-0.02587891,-0.5605469
12.4375,14.625,239.5625,0.2387695,-0.1669922,1.034668,0.2773438,-0.02587891,-0.5605469
11.4375,20.625,248.5625,0.2646484,-0.2075195,1.019531,0.2758789,-0.02929688,-0.5693359
10.1875,29.375,255.1875,0.2919922,-0.2265625,1.067871,0.2758789,-0.02929688,-0.5693359
9.6875,36.125,258.4375,0.3168945,-0.2197266,1.07959,0.2758789,-0.02929688,-0.5693359
9.375,45.4375,258.8125,0.3217773,-0.2045898,1.102539,0.2885742,-0.02099609,-0.5620117
10.1875,53,259.625,0.3369141,-0.2089844,1.068848,0.2885742,-0.02099609,-0.5620117
10.75,60.3125,259.125,0.3066406,-0.1738281,1.112793,0.2885742,-0.02099609,-0.5620117
12.5,66.6875,257.5,0.2939453,-0.1655273,1.111816,0.2885742,-0.02099609,-0.5620117
18,73.75,255.625,0.2426758,-0.1376953,1.108887,0.2841797,-0.02246094,-0.5664063
