Packet Number,Roll | Phi | X (degrees), Pitch | Theta | Y (degrees), Yaw | Psi | Z (degrees)
10409,2.865472,74.58369,6.214739
10414,2.820601,75.56786,6.126289
10419,2.652112,76.47614,5.924626
10424,2.39099,77.34897,5.650715
10429,1.985602,78.19978,5.260107
10436,1.346429,79.02818,4.683225
10441,0.6237072,79.83215,4.037816
10446,-0.2448992,80.60905,3.296328
10451,-1.208056,81.33862,2.485245
10456,-2.25407,82.02833,1.613701
10461,-3.186918,82.67873,0.8628641
10466,-3.910529,83.28896,0.3188301
10471,-4.095984,83.87083,0.2561043
10476,-3.636559,84.43964,0.7812898
10481,-2.742967,84.99573,1.723395
10486,-1.597808,85.54738,2.93465
10491,-0.09711102,86.06686,4.494006
10496,1.729546,86.57095,6.376917
10501,3.744787,87.04033,8.438614
10506,8.326967,87.37052,12.91897
10511,13.65751,87.70092,18.18248
10516,18.16595,88.06792,22.74015
10521,22.63829,88.44223,27.31866
10526,32.14561,88.7696,36.89504
10531,50.81461,88.9717,55.61111
10536,74.48517,89.02753,79.35085
10541,96.62586,88.97048,101.6203
10546,112.6183,88.80289,117.759
10551,123.4311,88.56815,128.7253
10556,130.7422,88.31373,136.1678
10561,136.4063,88.07841,141.9434
10566,141.0925,87.86356,146.7066
10571,144.8783,87.65704,150.5596
10576,148.2935,87.44205,154.017
10581,151.5687,87.22015,157.3074
10586,154.7776,86.98116,160.5388
10591,158.0522,86.74014,163.8682
10597,160.9464,86.48073,166.8199
10602,163.2644,86.19558,169.2052
10607,165.0048,85.89357,171.0081
10612,166.2077,85.58652,172.2808
10617,166.7171,85.30242,172.8405
10622,166.6851,85.05822,172.8438
10627,166.401,84.85766,172.5899
10632,166.0474,84.71084,172.2788
10637,165.247,84.6032,171.5357
10642,164.2173,84.51451,170.5682
10647,163.2365,84.41933,169.6397
10652,162.1789,84.33514,168.632
10657,161.1503,84.25935,167.6508
10662,160.1274,84.20477,166.685
10667,158.8891,84.16666,165.5013
10672,157.4748,84.14536,164.1393
10677,155.9907,84.13602,162.7048
10682,154.5952,84.14774,161.3613
10687,153.3184,84.17983,160.1117
10692,152.0724,84.23006,158.8852
10697,150.8435,84.28722,157.6688
10702,149.7275,84.34107,156.5823
10707,148.6823,84.38948,155.5889
10712,147.6339,84.42297,154.5975
10717,146.5361,84.44102,153.5567
10722,145.3597,84.44978,152.4325
10727,144.2262,84.44139,151.3361
10732,143.1603,84.43133,150.2926
10737,142.3374,84.42931,149.4921
10742,141.7446,84.42043,148.9165
10747,141.1341,84.41833,148.3161
10752,140.6469,84.43333,147.8338
10758,140.2137,84.46126,147.4079
10763,139.8191,84.4952,147.0282
10768,139.4282,84.51818,146.6768
10773,138.9395,84.54002,146.2304
10778,138.2919,84.55656,145.6247
10783,137.502,84.56496,144.877
10788,136.6721,84.56926,144.0844
10793,135.9661,84.56268,143.4082
10798,135.197,84.55242,142.6465
10803,134.441,84.51829,141.8882
10808,133.5713,84.47504,141.0012
10813,132.7341,84.44253,140.1517
10818,131.981,84.41945,139.3839
10823,131.1363,84.4006,138.5416
10828,130.2904,84.39793,137.7057
10833,129.4198,84.40282,136.855
10838,128.7144,84.40903,136.1569
10843,128.0768,84.4147,135.5317
10848,127.2509,84.40613,134.7157
10853,126.2388,84.36666,133.7138
10858,125.2077,84.31287,132.6803
10863,124.2599,84.27377,131.7377
10868,123.003,84.23933,130.4808
10873,121.3953,84.21323,128.8658
10878,119.765,84.20003,127.2355
10883,118.1952,84.19042,125.6657
10888,116.8144,84.18858,124.2849
10893,115.5785,84.20918,123.0491
10898,114.5669,84.24542,122.0447
10903,113.6969,84.28844,121.1868
10908,113.0655,84.3421,120.5801
10913,112.7892,84.40195,120.3409
10919,112.7972,84.45067,120.3786
10924,112.9669,84.49709,120.5779
10929,113.2404,84.54122,120.8884
10934,113.5534,84.59181,121.2411
10939,113.8913,84.64434,121.606
10944,114.3069,84.70979,122.0587
10949,114.7096,84.77624,122.4983
10954,115.0098,84.83929,122.838
10959,115.3713,84.89986,123.2292
10964,115.6094,84.96416,123.4893
10969,115.8316,85.02956,123.7288
10974,116.1815,85.10324,124.0981
10979,116.5221,85.17226,124.4387
10984,116.7655,85.24072,124.6819
10989,116.9695,85.32261,124.8957
10994,117.0399,85.38892,124.9508
10999,117.1205,85.46624,125.0213
11004,117.3564,85.54797,125.2372
11009,117.7649,85.63642,125.6331
11014,118.298,85.72818,126.1559
11019,118.9918,85.80406,126.852
11024,119.7182,85.86683,127.5859
11029,120.5368,85.91379,128.4018
11034,121.4333,85.95362,129.3082
11039,122.4923,85.99406,130.3843
11044,123.5878,86.03841,131.4971
11049,124.5983,86.06807,132.53
11054,125.5173,86.08022,133.4735
11059,126.3478,86.08354,134.3289
11064,127.2549,86.06873,135.2459
11069,128.2562,86.05335,136.2573
11074,129.2413,86.04736,137.2597
11081,130.2259,86.04359,138.2543
11086,131.0507,86.04574,139.1013
11091,131.8495,86.04175,139.9226
11096,132.5971,86.03349,140.6876
11101,133.3399,86.02819,141.4551
11106,134.0091,86.02767,142.1491
11111,134.4531,86.02938,142.6178
11116,134.6508,86.03893,142.8428
11121,134.6021,86.05319,142.8165
11126,134.3542,86.07172,142.5884
11131,133.9072,86.09796,142.1562
11136,133.4612,86.13792,141.7299
11141,132.8759,86.17992,141.1642
11146,132.3118,86.23692,140.6176
11151,131.7556,86.28481,140.0787
11156,131.213,86.33777,139.5531
11161,130.663,86.36931,139.0058
11166,130.1814,86.39887,138.5387
11171,129.9178,86.42133,138.2902
11176,129.7178,86.42644,138.0949
11181,129.6413,86.40714,138.0159
11186,129.7043,86.37917,138.0816
11191,129.8246,86.34429,138.2019
11196,130.1252,86.32899,138.5099
11201,130.6059,86.33956,139.0107
11206,131.0351,86.37107,139.4619
11211,131.2239,86.41465,139.6706
11216,131.3952,86.45657,139.8492
11221,131.3674,86.51089,139.8387
11226,131.1019,86.55132,139.5954
11231,130.625,86.57581,139.1408
11236,129.9771,86.57204,138.5029
11242,129.4151,86.5731,137.9532
11247,129.0656,86.56213,137.6112
11252,128.8047,86.55279,137.3577
11257,128.6651,86.53693,137.2255
11262,128.4095,86.52756,136.9724
11267,128.0859,86.5319,136.6539
11272,127.6417,86.53934,136.2171
11277,126.8765,86.54702,135.4568
11282,125.9307,86.54101,134.4987
11287,124.7319,86.53399,133.2775
11292,123.3898,86.51043,131.9256
11297,121.7763,86.48568,130.3021
11302,120.1201,86.45206,128.6336
11307,118.3897,86.41395,126.886
11312,116.8046,86.37431,125.2836
11317,115.2591,86.34302,123.7307
11322,113.6076,86.31366,122.0669
11327,111.7498,86.26673,120.192
11332,109.8791,86.20699,118.3039
11337,108.0307,86.14968,116.4334
11342,106.3333,86.11491,114.736
11347,104.7697,86.09777,113.1798
11352,103.2295,86.08795,111.6472
11357,101.6659,86.07601,110.0861
11362,100.3502,86.0647,108.7703
11367,99.20396,86.05384,107.6142
11372,98.42534,86.0385,106.8183
11377,97.7875,86.02033,106.1731
11382,97.18194,85.99866,105.5628
11387,96.618,85.99126,105.0036
11392,96.10132,86.00295,104.5019
11397,95.55905,86.01953,103.9744
11403,94.87291,86.03989,103.3105
11408,93.97501,86.04915,102.4375
11413,92.78758,86.03771,101.2673
11418,91.31435,86.01891,99.80927
11423,89.71355,85.99097,98.21093
11428,88.1407,85.95753,96.62821
11433,86.69606,85.92327,95.18127
11438,85.58841,85.89661,94.06622
11443,84.79065,85.90106,93.27322
11448,84.36952,85.92275,92.84962
11453,84.2505,85.95963,92.73289
11458,84.448,85.99952,92.93038
11463,84.86659,86.03968,93.34404
11468,85.37023,86.07727,93.83498
11473,85.81144,86.11195,94.26138
11478,86.15525,86.14647,94.58033
11483,86.3522,86.186,94.76231
11488,86.32178,86.21566,94.72677
11493,86.21475,86.24048,94.61462
11498,86.14366,86.26023,94.5386
11503,86.3398,86.28999,94.72961
11508,86.57825,86.33427,94.96807
11513,87.17309,86.37074,95.56026
11518,87.97044,86.39137,96.35021
11523,88.97372,86.40338,97.33356
11528,89.89564,86.40473,98.23063
11533,90.43284,86.38235,98.74315
11538,90.70316,86.36867,98.98615
11543,90.87037,86.37272,99.14349
11548,91.0472,86.38664,99.32032
11553,91.25259,86.4226,99.53805
11558,91.58135,86.45555,99.87157
11564,92.03366,86.48487,100.3263
11569,92.40421,86.51229,100.7068
11574,92.66681,86.52275,100.9768
11579,92.91456,86.52592,101.2344
11584,93.24225,86.52583,101.5645
11589,93.50575,86.51366,101.8233
11594,93.81654,86.50605,102.1341
11599,94.2225,86.50496,102.5425
11604,94.6857,86.49328,103.0032
11609,95.27033,86.49755,103.5879
11614,95.77647,86.50231,104.094
11619,96.1921,86.5028,104.5047
11624,96.66755,86.52506,104.9925
11629,97.02867,86.54848,105.3658
11634,97.40899,86.56405,105.7609
11639,97.85793,86.58602,106.2273
11644,98.14182,86.59497,106.5186
11649,98.2888,86.5881,106.6606
11654,98.30832,86.57009,106.6777
11659,98.18944,86.54877,106.5565
11664,98.1394,86.5218,106.4939
11669,98.27046,86.49975,106.6203
11674,98.42429,86.47228,106.7642
11679,98.58833,86.44979,106.9283
11684,98.80906,86.43151,107.1442
11689,98.91001,86.40218,107.2327
11694,99.02442,86.36496,107.3273
11699,99.12637,86.32558,107.412
11704,99.23923,86.29082,107.5175
11709,99.51254,86.25862,107.7883
11714,99.68222,86.23289,107.9705
11719,99.83934,86.20464,108.1426
11726,99.92201,86.1777,108.2403
11731,99.81985,86.1513,108.1455
11736,99.58241,86.11704,107.9058
11741,99.34557,86.09282,107.6714
11746,99.07175,86.07955,107.405
11751,98.78342,86.07127,107.1193
11756,98.40662,86.06954,106.745
11761,97.95959,86.06861,106.3004
11766,97.33939,86.0574,105.6753
11771,96.63951,86.04423,104.9828
11776,95.54515,86.03014,103.896
11781,94.00891,86.02446,102.3721
11786,92.07896,86.01139,100.4522
11791,89.58598,85.98439,97.97176
11796,86.3624,85.95331,94.75823
11801,82.06585,85.92507,90.48654
11806,76.57177,85.85808,85.00992
11811,70.04014,85.73171,78.48852
11816,62.7093,85.51604,71.17569
11821,55.02078,85.17958,63.50555
11826,47.4614,84.70213,55.96262
11831,40.41391,84.0487,48.91241
11836,34.18855,83.20221,42.68805
11841,28.95546,82.15027,37.45269
11846,24.7879,80.90717,33.25465
11851,21.48331,79.49677,29.90685
11856,18.79522,77.95216,27.17497
11861,16.53474,76.2821,24.86089
11866,14.47948,74.43722,23.02574
11871,12.48439,72.37813,21.2914
11876,10.74483,69.98931,19.68552
11881,9.43152,67.60607,18.41241
11887,8.404888,65.22121,17.36405
11892,7.49404,62.87524,16.42665
11897,6.729187,60.59729,15.67856
11902,6.184104,58.37624,15.12935
11907,5.889318,56.29858,14.72954
11912,5.735686,54.39649,14.46019
11917,5.637372,52.63241,14.28603
11922,5.599079,50.94332,14.18419
11927,5.550643,49.29071,14.06708
11932,5.510963,47.61531,13.89951
11937,5.401508,45.89154,13.73318
11942,5.253652,44.19194,13.54251
11947,5.114802,42.53324,13.32299
11952,4.927173,40.97277,13.06859
11957,4.730723,39.49142,12.78936
11962,4.491397,38.09061,12.49275
11967,4.242199,36.74594,12.24039
11972,4.01877,35.43615,11.99653
11977,3.823345,34.16721,11.76907
11982,3.706,32.92083,11.57701
11987,3.627383,31.64925,11.41039
11992,3.652169,30.26075,11.26609
11997,3.758238,28.74896,11.12279
12002,3.877918,27.17354,11.00474
12007,4.041755,25.51982,10.8988
12012,4.253094,23.86458,10.78675
12017,4.457112,22.20832,10.6806
12022,4.69795,20.52885,10.58024
12027,5.053089,18.9169,10.47073
12032,5.439883,17.33124,10.35285
12037,5.788286,15.76563,10.28299
12042,6.068787,14.22683,10.28709
12048,6.460648,12.63993,10.25616
12053,6.815567,11.08813,10.27175
12058,7.173833,9.539259,10.32257
12063,7.545787,8.012915,10.39966
12068,7.992878,6.535272,10.49815
12073,8.481702,5.094706,10.61339
12078,8.991903,3.714107,10.73057
12083,9.436547,2.341573,10.80426
12088,9.732182,1.069845,10.88256
12093,9.765655,-0.1728928,10.98802
12098,9.79564,-1.448018,10.93978
12103,9.809651,-2.668478,10.80891
12108,9.756029,-3.785919,10.66432
12113,9.627616,-4.895331,10.46865
12118,9.500239,-5.959814,10.27971
12123,9.422137,-7.017796,10.12013
12128,9.358815,-8.100202,9.977591
12133,9.21432,-9.225587,9.882184
12138,8.982356,-10.40203,9.805242
12143,8.894691,-11.58446,9.716207
12148,8.824306,-12.78415,9.676345
12153,8.774661,-13.98863,9.654172
12158,8.712141,-15.19043,9.636247
12163,8.670981,-16.38283,9.632665
12168,8.563687,-17.6097,9.631513
12173,8.524603,-18.79937,9.60358
12178,8.449984,-19.93408,9.608784
12183,8.358392,-21.03427,9.58577
12188,8.28256,-22.06614,9.566123
12193,8.172544,-23.09081,9.563151
12198,8.060065,-24.04178,9.563816
12203,7.976519,-24.93822,9.549254
12209,7.904405,-25.78661,9.532875
12214,7.777218,-26.60961,9.561095
12219,7.610186,-27.41023,9.609752
12224,7.418001,-28.22691,9.662907
12229,7.124502,-29.05231,9.738268
12234,6.881679,-29.95908,9.758594
12239,6.68267,-30.85339,9.819596
12244,6.480049,-31.74615,9.889444
12249,6.252644,-32.64233,9.963315
12254,5.966505,-33.53528,10.04482
12259,5.671919,-34.41138,10.09057
12264,5.369451,-35.27905,10.1111
12269,5.028103,-36.16115,10.15312
12274,4.708153,-37.03531,10.21696
12279,4.435126,-37.89386,10.28196
12284,4.14797,-38.80429,10.33809
12289,3.774349,-39.77629,10.39744
12294,3.352371,-40.83461,10.49021
12299,2.961168,-41.94913,10.6075
12304,2.578326,-43.11957,10.74734
12309,2.147319,-44.36465,10.93006
12314,1.566856,-45.65431,11.19698
12319,1.00027,-46.96854,11.44529
12324,0.4410757,-48.31662,11.66308
12329,-0.05278479,-49.67173,11.84094
12334,-0.4526831,-51.00139,11.98063
12339,-0.859023,-52.29938,12.13409
12344,-1.311971,-53.59322,12.29592
12349,-1.801785,-54.83147,12.50205
12354,-2.301059,-56.04587,12.76623
12359,-2.828748,-57.20213,13.07595
12364,-3.339875,-58.25871,13.43057
12371,-3.801026,-59.2233,13.7494
12376,-4.299331,-60.12719,14.12374
12381,-4.805841,-61.00217,14.53612
12386,-5.308786,-61.84542,14.92626
12391,-5.767415,-62.65928,15.30928
12396,-6.183294,-63.42984,15.65361
12401,-6.410823,-64.17079,15.84667
12406,-6.51105,-64.86803,15.94386
12411,-6.542274,-65.5041,16.00673
12416,-6.61549,-66.08475,16.10268
12421,-6.720622,-66.64481,16.16759
12426,-6.812658,-67.20069,16.19979
12431,-6.975577,-67.75607,16.31052
12436,-7.156273,-68.28503,16.47027
12441,-7.297214,-68.78014,16.62121
12446,-7.417615,-69.24373,16.74218
12451,-7.568426,-69.68149,16.89918
12456,-7.770841,-70.10301,17.10047
12461,-8.038612,-70.53036,17.35212
12466,-8.340688,-70.95314,17.6183
12471,-8.649698,-71.38364,17.89876
12476,-8.895998,-71.8298,18.10155
12481,-9.107815,-72.27552,18.29507
12486,-9.19833,-72.70277,18.41549
12491,-9.223562,-73.11073,18.49361
12496,-9.207594,-73.48544,18.54334
12501,-9.192868,-73.81629,18.58989
12506,-9.152585,-74.12112,18.59859
12511,-9.152102,-74.40258,18.63752
12516,-9.206353,-74.6805,18.73115
12521,-9.318859,-74.97465,18.90041
12526,-9.482836,-75.28591,19.12359
12532,-9.726563,-75.61558,19.42378
12537,-9.989155,-75.96504,19.73287
12542,-10.27737,-76.3242,20.06712
12547,-10.68826,-76.69286,20.53705
12552,-11.14036,-77.06582,21.02788
12557,-11.57765,-77.43526,21.51131
12562,-11.98349,-77.78027,21.99138
12567,-12.31531,-78.08345,22.42257
12572,-12.5305,-78.34684,22.76025
12577,-12.65633,-78.58238,23.01864
12582,-12.68137,-78.80327,23.18653
12587,-12.53692,-79.04596,23.16958
12592,-12.35596,-79.3032,23.12124
12597,-12.30207,-79.57108,23.19968
12602,-12.35857,-79.84087,23.3808
12607,-12.50564,-80.11891,23.63787
12612,-12.80946,-80.38905,24.04175
12617,-13.30148,-80.661,24.59627
12622,-13.87527,-80.92165,25.21796
12627,-14.57652,-81.17924,25.94465
12632,-15.23175,-81.43301,26.61272
12637,-15.81011,-81.67378,27.19183
12642,-16.3441,-81.89935,27.7268
12647,-16.93505,-82.11143,28.34341
12652,-17.52955,-82.31535,28.9791
12657,-18.08891,-82.51692,29.58209
12662,-18.69176,-82.70898,30.22834
12667,-19.34535,-82.91008,30.92284
12672,-20.1217,-83.11351,31.73787
12677,-20.92118,-83.31666,32.58834
12682,-21.68225,-83.51512,33.40311
12687,-22.3308,-83.69054,34.11548
12693,-23.01477,-83.85962,34.8657
12698,-23.63502,-84.01708,35.53742
12703,-24.22565,-84.18095,36.16447
12708,-24.86091,-84.33197,36.84353
12713,-25.34439,-84.48458,37.35877
12718,-25.82297,-84.64161,37.87377
12723,-26.20749,-84.79916,38.30014
12728,-26.55943,-84.94836,38.68847
12733,-26.90002,-85.0786,39.05833
12738,-27.30627,-85.1825,39.48649
12743,-27.65673,-85.27263,39.85635
12748,-28.13965,-85.34097,40.35404
12753,-28.78283,-85.39496,41.00462
12758,-29.42811,-85.43414,41.65455
12763,-29.99153,-85.46621,42.21032
12768,-30.53473,-85.47791,42.74121
12773,-30.85309,-85.48141,43.03716
12778,-31.14599,-85.47394,43.30765
12783,-31.26766,-85.47678,43.39954
12788,-31.38281,-85.49562,43.48954
12793,-31.58781,-85.52412,43.68444
12798,-31.80318,-85.55808,43.90202
12803,-32.01749,-85.59527,44.11634
12808,-32.21276,-85.6182,44.30889
12813,-32.34133,-85.62293,44.44238
12818,-32.36831,-85.61434,44.48711
12823,-32.17736,-85.59341,44.32867
12828,-31.81947,-85.56378,44.00328
12833,-31.40159,-85.53513,43.6078
12838,-31.02456,-85.51015,43.25811
12843,-30.51048,-85.49026,42.76425
12848,-30.09335,-85.48012,42.36707
12854,-29.85291,-85.47195,42.14658
12859,-29.6425,-85.48352,41.95094
12864,-29.26478,-85.51069,41.58306
12869,-28.97309,-85.54433,41.31842
12874,-28.64277,-85.58253,41.01544
12879,-28.31809,-85.62624,40.71561
12884,-28.05737,-85.66905,40.48442
12889,-27.86136,-85.70541,40.30592
12894,-27.60875,-85.73917,40.0481
12899,-27.69092,-85.74411,40.13247
12904,-27.93243,-85.73489,40.36934
12909,-28.20896,-85.72099,40.64094
12914,-28.49833,-85.70361,40.91281
12919,-28.67757,-85.68262,41.06992
12924,-28.61714,-85.66212,40.99228
12929,-28.44361,-85.63847,40.81109
12934,-28.16352,-85.60785,40.54111
12939,-27.75758,-85.57177,40.15512
12944,-27.24483,-85.53545,39.65985
12949,-26.62128,-85.50748,39.06144
12954,-25.95655,-85.48376,38.44672
12959,-25.15761,-85.46941,37.6926
12964,-24.31352,-85.44779,36.89851
12969,-23.55738,-85.44158,36.19458
12974,-22.83041,-85.44228,35.50233
12979,-22.28073,-85.45174,34.97506
12984,-21.7607,-85.46522,34.47251
12989,-21.22578,-85.47615,33.94989
12994,-20.69759,-85.4888,33.44412
12999,-20.21261,-85.5023,32.9739
13004,-19.74208,-85.50662,32.51347
13009,-19.37089,-85.5041,32.15211
13016,-19.21129,-85.50721,32.00016
13021,-19.08653,-85.50377,31.87268
13026,-19.01875,-85.49254,31.80517
13031,-18.81674,-85.47563,31.59551
13036,-18.63734,-85.45534,31.39642
13041,-18.47527,-85.43723,31.20949
13046,-18.4608,-85.42161,31.18027
13051,-18.60868,-85.40533,31.32076
13056,-18.7555,-85.38901,31.46021
13061,-18.8909,-85.3705,31.58303
13066,-18.98846,-85.34515,31.66338
13071,-19.14279,-85.31441,31.8229
13076,-19.24328,-85.28017,31.92613
13081,-19.22677,-85.23709,31.90715
13086,-19.24314,-85.18179,31.91369
13091,-19.04396,-85.1271,31.69263
13096,-18.81259,-85.07121,31.43667
13101,-18.64976,-85.02106,31.2465
13106,-18.57887,-84.97766,31.1685
13111,-18.60101,-84.93343,31.17587
13116,-18.5775,-84.89119,31.12777
13121,-18.54474,-84.84906,31.09009
13126,-18.60942,-84.79703,31.15778
13131,-18.70164,-84.73875,31.24752
13136,-18.89301,-84.6816,31.42414
13141,-19.04019,-84.6265,31.54179
13146,-19.24574,-84.57712,31.71015
13151,-19.43721,-84.53632,31.85977
13156,-19.4921,-84.50202,31.86246
13161,-19.51745,-84.49326,31.86292
13166,-19.40728,-84.493,31.7429
13171,-19.20795,-84.50488,31.54578
13177,-19.02976,-84.50995,31.37524
13182,-18.88824,-84.51302,31.26105
13187,-18.6489,-84.52347,31.03157
13192,-18.49664,-84.54076,30.89408
13197,-18.35418,-84.56023,30.76664
13202,-18.15038,-84.59059,30.57267
13207,-17.98515,-84.62985,30.42221
13212,-17.74345,-84.67208,30.19775
13217,-17.4549,-84.71873,29.93599
13222,-17.24022,-84.76419,29.76123
13227,-16.99463,-84.79739,29.55282
13232,-16.71901,-84.82384,29.30426
13237,-16.47472,-84.84898,29.06983
13242,-16.2684,-84.8621,28.86105
13247,-16.06129,-84.86746,28.63889
13252,-16.0301,-84.85271,28.59541
13257,-15.97202,-84.83677,28.50751
13262,-15.8938,-84.81607,28.39951
13267,-15.82502,-84.79218,28.31351
13272,-15.74941,-84.76606,28.21548
13277,-15.67844,-84.74761,28.12482
13282,-15.40708,-84.7311,27.84607
13287,-15.11549,-84.70975,27.55203
13292,-14.93001,-84.68936,27.39416
13297,-14.69921,-84.67634,27.1732
13302,-14.48126,-84.66539,26.96043
13307,-14.23759,-84.66309,26.73153
13312,-14.07386,-84.66592,26.57791
13317,-13.91668,-84.65542,26.42566
13322,-13.86736,-84.63608,26.37879
13327,-13.6379,-84.60445,26.13977
13332,-13.26923,-84.56452,25.76126
13338,-12.99631,-84.50533,25.48887
13343,-12.62518,-84.43935,25.11527
13348,-12.17081,-84.36826,24.65134
13353,-11.71015,-84.29217,24.18602
13358,-11.33532,-84.21577,23.81418
13363,-11.10133,-84.14008,23.58073
13368,-10.9186,-84.07085,23.39581
13373,-10.79023,-84.00002,23.2554
13378,-10.65993,-83.93453,23.10567
13383,-10.58211,-83.88036,23.02047
13388,-10.5279,-83.83313,22.95422
13393,-10.43846,-83.78179,22.85521
13398,-10.34622,-83.71246,22.75857
13403,-10.23092,-83.62359,22.63097
13408,-10.11027,-83.50627,22.50619
13413,-9.995536,-83.38123,22.38954
13418,-10.03678,-83.24036,22.44168
13423,-10.11107,-83.1034,22.51952
13428,-10.14312,-82.96555,22.54499
13433,-10.09053,-82.84385,22.48061
13438,-10.06923,-82.71828,22.45272
13443,-10.08954,-82.59917,22.45386
13448,-10.1895,-82.47944,22.52999
13453,-10.28142,-82.35526,22.58768
13458,-10.40813,-82.22929,22.67575
13463,-10.54797,-82.09272,22.77149
13468,-10.666,-81.95113,22.86074
13473,-10.67635,-81.80372,22.84476
13478,-10.68433,-81.65633,22.83134
13483,-10.79758,-81.52485,22.91826
13488,-10.92458,-81.41087,23.02112
13493,-11.07223,-81.3289,23.15968
13499,-11.19616,-81.26357,23.28141
13504,-11.23313,-81.21494,23.31891
13509,-11.22707,-81.17335,23.3257
13514,-11.18342,-81.14887,23.30477
13519,-11.09341,-81.1425,23.2345
13524,-11.05535,-81.15169,23.20903
13529,-10.9375,-81.17555,23.08599
13534,-10.78085,-81.20631,22.9266
13539,-10.65656,-81.23019,22.80697
13544,-10.56793,-81.23923,22.72823
13549,-10.40599,-81.24151,22.56134
13554,-10.18757,-81.23306,22.34319
13559,-10.09163,-81.21378,22.26478
13564,-9.950865,-81.19653,22.13907
13569,-9.891212,-81.19616,22.09694
13574,-9.763217,-81.21181,21.98128
13579,-9.640209,-81.25569,21.86294
13584,-9.602416,-81.31381,21.84434
13589,-9.439758,-81.39264,21.68609
13594,-9.239963,-81.48296,21.4981
13599,-9.033845,-81.59365,21.31363
13604,-8.865053,-81.70537,21.15637
13609,-8.709179,-81.81868,21.01969
13614,-8.569324,-81.926,20.90887
13619,-8.415553,-82.0236,20.76936
13624,-8.328478,-82.10847,20.69408
13629,-8.299716,-82.19865,20.68968
13634,-8.228042,-82.29306,20.6298
13639,-8.310842,-82.38206,20.7367
13644,-8.422321,-82.48045,20.8575
13649,-8.517093,-82.58737,20.95638
13654,-8.614612,-82.69652,21.06815
13661,-8.667064,-82.81009,21.12719
13666,-8.775095,-82.90897,21.23714
13671,-8.856898,-82.98564,21.3236
13676,-8.905819,-83.04567,21.37199
13681,-8.851442,-83.09393,21.30229
13686,-8.814132,-83.1287,21.2401
13691,-8.893885,-83.14191,21.30454
13696,-9.015658,-83.13573,21.41126
13701,-9.10394,-83.11259,21.47492
13706,-9.183226,-83.07153,21.54954
13711,-9.196888,-83.00187,21.55854
13716,-9.258365,-82.91757,21.62055
13721,-9.230344,-82.81298,21.59826
13726,-9.102175,-82.69672,21.46597
13731,-8.918577,-82.56202,21.2807
13736,-8.707724,-82.41043,21.06844
13741,-8.543218,-82.23138,20.91048
13746,-8.431042,-82.00981,20.81223
13751,-8.103151,-81.74242,20.49414
13756,-7.706453,-81.42441,20.11737
13761,-7.267688,-81.06257,19.70401
13766,-6.870009,-80.65687,19.31723
13771,-6.436542,-80.21773,18.88533
13776,-6.124276,-79.75191,18.56998
13781,-5.89075,-79.26836,18.32647
13786,-5.69727,-78.77654,18.1178
13791,-5.485954,-78.27795,17.8748
13796,-5.348039,-77.7539,17.71284
13801,-5.220031,-77.20496,17.54347
13806,-5.085358,-76.63588,17.35111
13811,-4.920715,-76.04379,17.11634
13816,-4.702637,-75.42651,16.83131
13822,-4.377658,-74.78168,16.44752
13827,-4.006795,-74.08783,16.0516
13832,-3.628762,-73.35679,15.66666
13837,-3.194839,-72.58469,15.22765
13842,-2.706754,-71.76005,14.7405
13847,-2.312928,-70.87044,14.30928
13852,-1.971513,-69.91087,13.90172
13857,-1.628075,-68.88507,13.464
13862,-1.31535,-67.79636,13.02867
13867,-1.027353,-66.63998,12.61211
13872,-0.7514309,-65.42228,12.20737
13877,-0.4823812,-64.15407,11.8036
13882,-0.2824295,-62.85471,11.44492
13887,-0.1609479,-61.52356,11.1582
13892,-0.136147,-60.163,10.94669
13897,-0.1972839,-58.804,10.80022
13902,-0.3168626,-57.45129,10.71272
13907,-0.4039155,-56.09153,10.66287
13912,-0.406885,-54.65665,10.54174
13917,-0.3924288,-53.21226,10.44626
13922,-0.3376517,-51.71524,10.38643
13927,-0.2370984,-50.12686,10.23514
13932,-0.03420451,-48.46406,10.04906
13937,0.2265422,-46.68154,9.798336
13942,0.485462,-44.92924,9.521393
13947,0.7624761,-43.23124,9.237336
13952,1.088549,-41.57168,8.926448
13957,1.423142,-39.93942,8.657842
13962,1.79513,-38.3159,8.45343
13967,2.164875,-36.69376,8.352991
13972,2.555162,-35.035,8.317971
13977,2.840989,-33.37962,8.338999
13983,3.046261,-31.79039,8.381122
13988,3.068825,-30.25499,8.497359
13993,2.922802,-28.83975,8.660721
13998,2.685586,-27.50568,8.842955
14003,2.38897,-26.23688,9.022365
14008,2.258905,-24.9818,9.137189
14013,2.179289,-23.81916,9.217813
14018,2.055803,-22.69679,9.280845
14023,1.924855,-21.59773,9.34728
14028,1.825556,-20.53164,9.413287
14033,1.792305,-19.43958,9.448936
14038,1.835758,-18.35134,9.454632
14043,1.960376,-17.25106,9.354155
14048,2.265723,-16.11819,9.384512
14053,2.492893,-14.99512,9.438811
14058,2.559992,-13.924,9.502884
14063,2.546251,-12.92928,9.584281
14068,2.549884,-12.06986,9.644419
14073,2.55886,-11.32822,9.706662
14078,2.598624,-10.63927,9.7798
14083,2.687132,-9.930199,9.849874
14088,2.711247,-9.169656,9.909596
14093,2.655146,-8.546438,9.956052
14098,2.483824,-8.026134,10.02219
14103,2.369521,-7.569985,10.05784
14108,2.287208,-7.151888,10.09709
